"Observation.ID","Observation.Date","Dolphin.ID"
7864,"1999-07-11","ANT"
7956,"1999-07-16","ANT"
8494,"2000-05-09","ANT"
8566,"2000-06-08","ANT"
8922,"2000-09-27","ANT"
9374,"2001-06-29","ANT"
9401,"2001-06-30","ANT"
9515,"2001-07-07","ANT"
9604,"2001-07-19","ANT"
9961,"2001-08-23","ANT"
10070,"2001-09-08","ANT"
10415,"2002-05-07","ANT"
10522,"2002-05-28","ANT"
10791,"2002-07-10","ANT"
10851,"2002-07-16","ANT"
11167,"2002-08-14","ANT"
11349,"2002-08-29","ANT"
11392,"2002-09-03","ANT"
11413,"2002-09-04","ANT"
11589,"2002-10-16","ANT"
11657,"2002-10-27","ANT"
12215,"2003-04-23","ANT"
12226,"2003-04-24","ANT"
12382,"2003-07-02","ANT"
12408,"2003-07-05","ANT"
13398,"2004-05-30","ANT"
13430,"2004-06-08","ANT"
13488,"2004-06-20","ANT"
13516,"2004-07-05","ANT"
13615,"2004-07-26","ANT"
13654,"2004-07-27","ANT"
13679,"2004-07-28","ANT"
13728,"2004-07-30","ANT"
13746,"2004-07-31","ANT"
13820,"2004-08-05","ANT"
14084,"2004-09-02","ANT"
14268,"2004-09-19","ANT"
14318,"2004-09-25","ANT"
14477,"2004-10-12","ANT"
14492,"2004-10-17","ANT"
14529,"2004-10-20","ANT"
14569,"2004-10-26","ANT"
14632,"2004-11-06","ANT"
14678,"2004-11-15","ANT"
14934,"2005-07-02","ANT"
15214,"2005-08-26","ANT"
15253,"2005-08-28","ANT"
15344,"2005-10-02","ANT"
15351,"2005-10-03","ANT"
15561,"2006-06-06","ANT"
15692,"2006-07-14","ANT"
15704,"2006-07-15","ANT"
15827,"2006-07-27","ANT"
15894,"2006-08-04","ANT"
15927,"2006-08-11","ANT"
15979,"2006-08-17","ANT"
15999,"2006-08-20","ANT"
16356,"2007-06-24","ANT"
16582,"2008-06-29","ANT"
17174,"2009-09-17","ANT"
17333,"2009-11-07","ANT"
17658,"2010-09-20","ANT"
17711,"2010-10-08","ANT"
17890,"2011-06-22","ANT"
17970,"2011-07-16","ANT"
18131,"2011-10-25","ANT"
3023,"1992-11-01","ANV"
3897,"1994-07-11","ANV"
4050,"1994-09-09","ANV"
4072,"1994-09-18","ANV"
4175,"1995-08-02","ANV"
4229,"1995-08-11","ANV"
4269,"1995-08-16","ANV"
4301,"1995-08-23","ANV"
4311,"1995-08-27","ANV"
4335,"1995-09-02","ANV"
4343,"1995-09-04","ANV"
4367,"1995-09-18","ANV"
4376,"1995-09-22","ANV"
4386,"1995-09-24","ANV"
4408,"1996-06-14","ANV"
4576,"1996-07-19","ANV"
4590,"1996-07-21","ANV"
4656,"1996-08-03","ANV"
4661,"1996-08-04","ANV"
4766,"1996-09-03","ANV"
4809,"1996-09-13","ANV"
4824,"1996-09-17","ANV"
4852,"1996-09-20","ANV"
4874,"1996-10-01","ANV"
4910,"1996-10-07","ANV"
4921,"1996-10-08","ANV"
4928,"1996-10-09","ANV"
4944,"1996-10-21","ANV"
4997,"1996-11-11","ANV"
5030,"1996-12-09","ANV"
5047,"1996-12-17","ANV"
5390,"1997-07-07","ANV"
5438,"1997-07-16","ANV"
5460,"1997-07-18","ANV"
5499,"1997-07-22","ANV"
5504,"1997-07-23","ANV"
5529,"1997-07-25","ANV"
5549,"1997-07-26","ANV"
5575,"1997-07-27","ANV"
5878,"1997-10-01","ANV"
5913,"1997-10-06","ANV"
6087,"1997-12-22","ANV"
7278,"1998-12-04","ANV"
8089,"1999-08-22","ANV"
8329,"1999-10-03","ANV"
8344,"1999-10-04","ANV"
8985,"2000-10-19","ANV"
9443,"2001-07-01","ANV"
10151,"2001-09-21","ANV"
10203,"2001-09-27","ANV"
10287,"2001-11-08","ANV"
10457,"2002-05-16","ANV"
10508,"2002-05-27","ANV"
10898,"2002-07-22","ANV"
10917,"2002-07-23","ANV"
11256,"2002-08-20","ANV"
11458,"2002-09-17","ANV"
11542,"2002-10-03","ANV"
12707,"2003-08-16","ANV"
12730,"2003-08-17","ANV"
12750,"2003-08-18","ANV"
12941,"2003-09-28","ANV"
13115,"2003-10-26","ANV"
13145,"2003-11-10","ANV"
13294,"2004-04-09","ANV"
14002,"2004-08-21","ANV"
14246,"2004-09-18","ANV"
14395,"2004-10-05","ANV"
14437,"2004-10-10","ANV"
14510,"2004-10-19","ANV"
14535,"2004-10-23","ANV"
14576,"2004-10-27","ANV"
14736,"2004-12-07","ANV"
14993,"2005-07-09","ANV"
15002,"2005-07-10","ANV"
15151,"2005-08-10","ANV"
15305,"2005-09-18","ANV"
15361,"2005-10-15","ANV"
15393,"2005-10-23","ANV"
15434,"2005-11-24","ANV"
15764,"2006-07-19","ANV"
15860,"2006-08-01","ANV"
15878,"2006-08-02","ANV"
16011,"2006-08-20","ANV"
16124,"2006-09-16","ANV"
16141,"2006-09-29","ANV"
16166,"2006-10-12","ANV"
16195,"2006-10-21","ANV"
16217,"2006-11-08","ANV"
16232,"2006-11-09","ANV"
16469,"2007-07-29","ANV"
17643,"2010-09-16","ANV"
18077,"2011-09-29","ANV"
18570,"2012-09-14","ANV"
18666,"2012-10-13","ANV"
19340,"2013-10-26","ANV"
19378,"2013-11-08","ANV"
19453,"2013-11-15","ANV"
20030,"2014-10-14","ANV"
20132,"2014-11-05","ANV"
20186,"2014-11-17","ANV"
20969,"2015-08-06","ANV"
21247,"2015-09-11","ANV"
22460,"2017-10-06","ANV"
22529,"2017-10-20","ANV"
12553,"2003-07-26","ANW"
16129,"2006-09-16","ANW"
16188,"2006-10-20","ANW"
18574,"2012-09-14","ANW"
18773,"2013-05-27","ANW"
19450,"2013-11-14","ANW"
19494,"2013-11-18","ANW"
19889,"2014-08-31","ANW"
20279,"2014-12-25","ANW"
20287,"2014-12-27","ANW"
20342,"2015-04-27","ANW"
21247,"2015-09-11","ANW"
21724,"2016-06-19","ANW"
22240,"2017-06-14","ANW"
25262,"2018-09-21","ANW"
25286,"2018-10-06","ANW"
26016,"2019-10-30","ANW"
26310,"2019-11-16","ANW"
26320,"2019-11-23","ANW"
26557,"2022-04-11","ANW"
26631,"2022-05-17","ANW"
26730,"2022-05-19","ANW"
27427,"2022-09-08","ANW"
28053,"2023-06-21","ANW"
27655,"2023-07-17","ANW"
28809,"2024-07-16","ANW"
20340,"2015-04-27","AOV"
20560,"2015-06-09","AOV"
20956,"2015-08-01","AOV"
21168,"2015-09-03","AOV"
21247,"2015-09-11","AOV"
27750,"2023-05-07","APJ"
27766,"2023-05-09","APJ"
27496,"2023-06-11","APJ"
27522,"2023-06-19","APJ"
27872,"2023-06-20","APJ"
27953,"2023-07-28","APJ"
28157,"2023-08-06","APJ"
28246,"2023-08-25","APJ"
14255,"2004-09-18","APO"
14260,"2004-09-19","APO"
14792,"2005-04-19","APO"
14827,"2005-05-08","APO"
15190,"2005-08-21","APO"
15236,"2005-08-27","APO"
15281,"2005-09-08","APO"
15644,"2006-06-22","APO"
15678,"2006-07-07","APO"
15941,"2006-08-12","APO"
15945,"2006-08-13","APO"
16024,"2006-08-23","APO"
16058,"2006-08-29","APO"
16119,"2006-09-15","APO"
16140,"2006-09-29","APO"
16182,"2006-10-19","APO"
16195,"2006-10-21","APO"
16212,"2006-11-03","APO"
16215,"2006-11-08","APO"
16229,"2006-11-09","APO"
16257,"2007-05-25","APO"
16644,"2008-07-05","APO"
16919,"2009-06-22","APO"
17309,"2009-11-04","APO"
17614,"2010-07-29","APO"
18572,"2012-09-14","APO"
18795,"2013-06-07","APO"
19804,"2014-07-07","APO"
20967,"2015-08-06","APO"
21278,"2015-09-18","APO"
24779,"2018-07-12","APO"
25809,"2019-09-25","APO"
17173,"2009-09-17","APS"
18547,"2012-09-08","APS"
18895,"2013-07-03","APS"
18991,"2013-07-24","APS"
19357,"2013-10-30","APS"
19413,"2013-11-10","APS"
19698,"2014-06-29","APS"
20330,"2015-04-26","APS"
20820,"2015-06-30","APS"
21612,"2016-05-25","APS"
26653,"2022-05-08","APS"
26749,"2022-05-26","APS"
26756,"2022-05-27","APS"
26807,"2022-06-12","APS"
26918,"2022-07-07","APS"
27397,"2022-08-25","APS"
27700,"2023-04-30","APS"
27769,"2023-05-09","APS"
27900,"2023-06-23","APS"
27612,"2023-07-05","APS"
28115,"2023-07-17","APS"
28149,"2023-08-06","APS"
28173,"2023-08-10","APS"
28243,"2023-08-25","APS"
28789,"2024-07-14","APS"
6542,"1998-06-26","APX"
8523,"2000-05-22","APX"
9446,"2001-07-03","APX"
11106,"2002-08-07","APX"
12319,"2003-05-14","APX"
12391,"2003-07-03","APX"
12815,"2003-09-03","APX"
13244,"2004-03-01","APX"
13658,"2004-07-27","APX"
13825,"2004-08-05","APX"
14744,"2004-12-08","APX"
14967,"2005-07-08","APX"
16250,"2007-05-22","APX"
16374,"2007-06-29","APX"
16617,"2008-07-03","APX"
17337,"2009-11-07","APX"
18458,"2012-07-31","APX"
18592,"2012-09-19","APX"
13188,"2003-12-13","AQU"
26613,"2022-04-21","ARA"
26850,"2022-06-19","ARA"
26909,"2022-07-06","ARA"
26983,"2022-07-19","ARA"
26993,"2022-07-20","ARA"
27029,"2022-07-23","ARA"
27334,"2022-07-29","ARA"
27420,"2022-09-04","ARA"
27444,"2022-09-09","ARA"
27136,"2022-10-08","ARA"
27193,"2022-10-14","ARA"
27225,"2022-10-19","ARA"
27094,"2022-11-03","ARA"
27781,"2023-05-17","ARA"
27541,"2023-06-21","ARA"
27915,"2023-06-25","ARA"
28084,"2023-07-06","ARA"
27970,"2023-07-11","ARA"
28222,"2023-08-24","ARA"
28236,"2023-08-25","ARA"
28290,"2023-10-01","ARA"
28296,"2023-10-09","ARA"
28319,"2023-10-21","ARA"
28336,"2023-10-24","ARA"
28366,"2023-10-31","ARA"
28391,"2023-11-12","ARA"
28670,"2024-06-03","ARA"
28800,"2024-07-16","ARA"
28825,"2024-07-22","ARA"
2797,"1992-06-18","ARC"
2810,"1992-06-20","ARC"
2827,"1992-06-30","ARC"
2863,"1992-07-15","ARC"
2871,"1992-07-17","ARC"
2912,"1992-07-25","ARC"
2936,"1992-07-28","ARC"
2956,"1992-08-06","ARC"
3003,"1992-10-23","ARC"
3031,"1992-11-03","ARC"
3073,"1992-12-29","ARC"
3132,"1993-04-14","ARC"
3137,"1993-04-16","ARC"
3144,"1993-05-04","ARC"
3173,"1993-06-16","ARC"
3223,"1993-06-29","ARC"
3336,"1993-07-31","ARC"
3349,"1993-08-03","ARC"
3444,"1993-08-15","ARC"
3467,"1993-08-27","ARC"
3491,"1993-09-01","ARC"
3562,"1993-09-17","ARC"
3573,"1993-09-21","ARC"
3605,"1993-09-24","ARC"
3614,"1993-09-26","ARC"
3968,"1994-08-05","ARC"
4051,"1994-09-11","ARC"
4098,"1995-07-18","ARC"
4184,"1995-08-04","ARC"
4304,"1995-08-23","ARC"
4345,"1995-09-04","ARC"
4397,"1996-06-11","ARC"
4610,"1996-07-23","ARC"
4880,"1996-10-03","ARC"
4939,"1996-10-21","ARC"
5008,"1996-11-12","ARC"
5070,"1996-12-20","ARC"
5238,"1997-05-13","ARC"
5427,"1997-07-13","ARC"
5585,"1997-07-29","ARC"
5639,"1997-08-01","ARC"
5811,"1997-08-31","ARC"
6000,"1997-10-24","ARC"
6030,"1997-11-02","ARC"
6244,"1998-05-04","ARC"
4731,"1996-08-30","ARG"
4787,"1996-09-08","ARG"
5601,"1997-07-31","ARG"
5974,"1997-10-21","ARG"
6527,"1998-06-26","ARG"
6823,"1998-07-25","ARG"
7002,"1998-08-10","ARG"
7058,"1998-08-23","ARG"
7407,"1999-02-19","ARG"
7419,"1999-02-25","ARG"
7460,"1999-04-05","ARG"
7887,"1999-07-12","ARG"
7955,"1999-07-16","ARG"
8429,"1999-11-01","ARG"
10532,"2002-05-29","ARG"
10799,"2002-07-10","ARG"
10969,"2002-07-29","ARG"
11300,"2002-08-25","ARG"
12203,"2003-04-23","ARG"
12384,"2003-07-02","ARG"
12592,"2003-07-30","ARG"
13053,"2003-10-11","ARG"
13429,"2004-06-08","ARG"
14116,"2004-09-03","ARG"
14189,"2004-09-13","ARG"
14315,"2004-09-25","ARG"
14941,"2005-07-03","ARG"
15068,"2005-07-18","ARG"
10519,"2002-05-28","ARI"
10584,"2002-06-17","ARI"
10669,"2002-06-27","ARI"
12284,"2003-05-05","ARI"
12385,"2003-07-02","ARI"
13509,"2004-07-05","ARI"
13562,"2004-07-17","ARI"
13919,"2004-08-14","ARI"
15178,"2005-08-15","ARI"
15626,"2006-06-19","ARI"
18232,"2012-06-08","ARI"
18699,"2012-10-27","ARI"
18941,"2013-07-09","ARI"
6398,"1998-05-31","ARN"
8480,"2000-05-07","ARN"
10084,"2001-09-09","ARN"
10133,"2001-09-20","ARN"
10297,"2001-11-09","ARN"
11603,"2002-10-19","ARN"
12804,"2003-09-02","ARN"
13085,"2003-10-12","ARN"
13424,"2004-06-07","ARN"
14267,"2004-09-19","ARN"
14507,"2004-10-19","ARN"
15055,"2005-07-15","ARN"
15092,"2005-07-19","ARN"
15192,"2005-08-21","ARN"
15199,"2005-08-22","ARN"
15317,"2005-09-29","ARN"
15410,"2005-11-08","ARN"
15918,"2006-08-06","ARN"
16077,"2006-08-31","ARN"
16117,"2006-09-15","ARN"
16214,"2006-11-08","ARN"
17031,"2009-07-18","ARN"
17168,"2009-09-17","ARN"
17413,"2010-04-07","ARN"
18516,"2012-08-17","ARN"
18563,"2012-09-11","ARN"
20049,"2014-10-16","ARN"
20061,"2014-10-17","ARN"
21271,"2015-09-18","ARN"
27838,"2023-06-11","ARN"
8230,"1999-09-12","ARP"
10233,"2001-10-07","ARP"
10924,"2002-07-23","ARP"
11010,"2002-07-30","ARP"
11042,"2002-07-31","ARP"
11205,"2002-08-18","ARP"
11675,"2002-11-09","ARP"
12470,"2003-07-09","ARP"
12552,"2003-07-26","ARP"
12704,"2003-08-16","ARP"
13708,"2004-07-29","ARP"
13996,"2004-08-21","ARP"
14586,"2004-10-27","ARP"
14706,"2004-11-21","ARP"
14734,"2004-12-07","ARP"
15154,"2005-08-10","ARP"
15270,"2005-09-07","ARP"
15314,"2005-09-19","ARP"
15342,"2005-10-01","ARP"
15375,"2005-10-20","ARP"
15405,"2005-11-07","ARP"
15732,"2006-07-18","ARP"
15764,"2006-07-19","ARP"
15869,"2006-08-01","ARP"
16143,"2006-09-29","ARP"
16158,"2006-10-06","ARP"
16184,"2006-10-19","ARP"
16187,"2006-10-20","ARP"
16195,"2006-10-21","ARP"
16552,"2008-06-24","ARP"
17726,"2010-10-10","ARP"
18153,"2011-11-05","ARP"
18610,"2012-09-25","ARP"
18662,"2012-10-13","ARP"
19445,"2013-11-14","ARP"
19556,"2013-11-23","ARP"
20766,"2015-06-28","ARP"
20969,"2015-08-06","ARP"
22058,"2016-10-24","ARP"
22638,"2017-12-02","ARP"
26325,"2019-11-26","ARP"
27460,"2022-04-24","ARP"
26859,"2022-06-22","ARP"
26909,"2022-07-06","ARP"
27985,"2023-07-13","ARP"
28472,"2023-09-22","ARP"
9534,"2001-07-09","ART"
9630,"2001-07-20","ART"
9875,"2001-08-13","ART"
10292,"2001-11-09","ART"
10307,"2001-11-10","ART"
10737,"2002-07-06","ART"
10891,"2002-07-22","ART"
11021,"2002-07-30","ART"
11274,"2002-08-24","ART"
11668,"2002-11-04","ART"
11782,"2003-01-09","ART"
12510,"2003-07-19","ART"
12818,"2003-09-03","ART"
12951,"2003-10-01","ART"
13012,"2003-10-09","ART"
13080,"2003-10-12","ART"
13096,"2003-10-21","ART"
13277,"2004-04-07","ART"
14553,"2004-10-24","ART"
14827,"2005-05-08","ART"
15055,"2005-07-15","ART"
15121,"2005-08-02","ART"
15145,"2005-08-10","ART"
15191,"2005-08-21","ART"
15435,"2005-11-24","ART"
15533,"2006-05-15","ART"
15758,"2006-07-19","ART"
15942,"2006-08-12","ART"
15990,"2006-08-18","ART"
16046,"2006-08-28","ART"
16140,"2006-09-29","ART"
16644,"2008-07-05","ART"
16696,"2008-07-25","ART"
18773,"2013-05-27","ART"
19382,"2013-11-08","ART"
19385,"2013-11-09","ART"
20032,"2014-10-14","ART"
20565,"2015-06-09","ART"
20872,"2015-07-21","ART"
21542,"2016-04-25","ART"
22091,"2017-05-18","ART"
22112,"2017-05-20","ART"
22744,"2018-06-03","ART"
24664,"2018-06-11","ART"
24779,"2018-07-12","ART"
26075,"2019-07-01","ART"
25824,"2019-07-26","ART"
25881,"2019-09-30","ART"
25948,"2019-10-03","ART"
25991,"2019-10-18","ART"
26016,"2019-10-30","ART"
26557,"2022-04-11","ART"
26631,"2022-05-17","ART"
26730,"2022-05-19","ART"
26794,"2022-06-07","ART"
26848,"2022-06-19","ART"
26927,"2022-07-08","ART"
27370,"2022-08-15","ART"
27377,"2022-08-20","ART"
27890,"2023-06-21","ART"
27963,"2023-07-01","ART"
28133,"2023-08-05","ART"
28165,"2023-08-08","ART"
28475,"2023-09-22","ART"
28809,"2024-07-16","ART"
28878,"2024-11-30","ART"
15873,"2006-08-02","ASD"
16898,"2009-06-17","ASD"
17054,"2009-07-24","ASD"
17148,"2009-09-10","ASD"
17331,"2009-11-07","ASD"
17344,"2009-11-10","ASD"
17683,"2010-09-23","ASD"
19068,"2013-08-24","ASD"
21571,"2016-05-12","ASD"
21580,"2016-05-13","ASD"
21628,"2016-05-27","ASD"
22151,"2017-05-31","ASD"
25808,"2019-09-25","ASD"
26361,"2019-12-03","ASD"
26848,"2022-06-19","ASD"
26957,"2022-07-16","ASD"
27269,"2022-10-23","ASD"
28088,"2023-07-06","ASD"
27985,"2023-07-13","ASD"
28518,"2023-11-23","ASD"
2536,"1991-09-24","ASH"
2797,"1992-06-18","ASH"
3250,"1993-07-08","ASH"
3419,"1993-08-10","ASH"
3476,"1993-08-28","ASH"
3514,"1993-09-07","ASH"
3545,"1993-09-15","ASH"
3575,"1993-09-21","ASH"
3601,"1993-09-24","ASH"
3750,"1994-05-10","ASH"
5175,"1997-04-11","ASH"
6483,"1998-06-22","ASH"
6542,"1998-06-26","ASH"
6636,"1998-07-17","ASH"
6675,"1998-07-18","ASH"
6873,"1998-08-01","ASH"
7014,"1998-08-12","ASH"
8431,"1999-11-01","ASH"
8579,"2000-06-17","ASH"
9781,"2001-08-06","ASH"
9901,"2001-08-14","ASH"
9984,"2001-08-28","ASH"
10490,"2002-05-24","ASH"
10571,"2002-06-12","ASH"
10594,"2002-06-21","ASH"
10619,"2002-06-25","ASH"
10654,"2002-06-27","ASH"
10702,"2002-07-01","ASH"
10718,"2002-07-05","ASH"
11061,"2002-08-01","ASH"
11204,"2002-08-18","ASH"
11288,"2002-08-25","ASH"
12085,"2003-04-13","ASH"
12168,"2003-04-20","ASH"
12172,"2003-04-21","ASH"
12190,"2003-04-22","ASH"
12350,"2003-06-16","ASH"
12455,"2003-07-08","ASH"
12498,"2003-07-17","ASH"
12879,"2003-09-19","ASH"
12887,"2003-09-20","ASH"
13064,"2003-10-11","ASH"
13142,"2003-11-10","ASH"
13212,"2004-02-04","ASH"
13237,"2004-02-18","ASH"
13541,"2004-07-14","ASH"
13716,"2004-07-30","ASH"
13951,"2004-08-19","ASH"
14110,"2004-09-03","ASH"
14137,"2004-09-05","ASH"
14174,"2004-09-13","ASH"
14229,"2004-09-17","ASH"
14323,"2004-09-25","ASH"
22714,"2004-10-08","ASH"
14473,"2004-10-11","ASH"
14482,"2004-10-12","ASH"
14521,"2004-10-20","ASH"
14893,"2005-06-29","ASH"
15047,"2005-07-14","ASH"
15293,"2005-09-11","ASH"
15373,"2005-10-20","ASH"
15486,"2006-05-09","ASH"
15703,"2006-07-15","ASH"
15901,"2006-08-04","ASH"
15922,"2006-08-10","ASH"
16037,"2006-08-24","ASH"
16903,"2009-06-18","ASH"
17140,"2009-09-04","ASH"
17290,"2009-10-28","ASH"
17298,"2009-11-02","ASH"
17463,"2010-05-06","ASH"
17860,"2011-05-31","ASH"
18005,"2011-09-11","ASH"
18013,"2011-09-13","ASH"
18213,"2011-12-11","ASH"
18255,"2012-06-13","ASH"
18288,"2012-06-18","ASH"
18298,"2012-06-19","ASH"
18458,"2012-07-31","ASH"
18727,"2013-05-19","ASH"
18784,"2013-05-30","ASH"
18820,"2013-06-12","ASH"
18842,"2013-06-16","ASH"
18851,"2013-06-21","ASH"
19025,"2013-08-03","ASH"
19103,"2013-09-01","ASH"
19183,"2013-09-30","ASH"
19250,"2013-10-14","ASH"
19285,"2013-10-19","ASH"
19707,"2014-06-30","ASH"
19892,"2014-08-31","ASH"
20397,"2015-05-12","ASH"
13235,"2004-02-16","ASN"
13256,"2004-03-20","ASN"
13265,"2004-04-02","ASN"
13358,"2004-05-03","ASN"
13360,"2004-05-05","ASN"
13382,"2004-05-18","ASN"
13392,"2004-05-23","ASN"
13447,"2004-06-11","ASN"
13593,"2004-07-24","ASN"
13686,"2004-07-28","ASN"
13742,"2004-07-31","ASN"
13801,"2004-08-04","ASN"
13871,"2004-08-10","ASN"
13904,"2004-08-14","ASN"
13965,"2004-08-20","ASN"
14021,"2004-08-23","ASN"
14075,"2004-09-01","ASN"
14102,"2004-09-03","ASN"
14134,"2004-09-05","ASN"
14168,"2004-09-12","ASN"
14200,"2004-09-13","ASN"
14259,"2004-09-19","ASN"
14299,"2004-09-20","ASN"
14303,"2004-09-24","ASN"
14308,"2004-09-25","ASN"
14336,"2004-10-01","ASN"
14346,"2004-10-03","ASN"
14561,"2004-10-26","ASN"
14579,"2004-10-27","ASN"
14813,"2005-04-21","ASN"
14854,"2005-05-28","ASN"
14863,"2005-06-12","ASN"
14917,"2005-06-30","ASN"
15031,"2005-07-14","ASN"
15324,"2005-09-30","ASN"
15431,"2005-11-24","ASN"
15450,"2006-04-15","ASN"
15470,"2006-05-05","ASN"
15555,"2006-05-28","ASN"
15600,"2006-06-13","ASN"
15790,"2006-07-22","ASN"
15815,"2006-07-27","ASN"
15872,"2006-08-02","ASN"
15924,"2006-08-11","ASN"
15960,"2006-08-14","ASN"
16034,"2006-08-24","ASN"
16039,"2006-08-28","ASN"
16052,"2006-08-29","ASN"
16063,"2006-08-30","ASN"
16079,"2006-09-06","ASN"
16084,"2006-09-07","ASN"
16227,"2006-11-09","ASN"
16235,"2006-11-13","ASN"
16241,"2007-05-17","ASN"
16413,"2007-07-08","ASN"
16496,"2008-06-05","ASN"
16545,"2008-06-23","ASN"
16560,"2008-06-28","ASN"
16592,"2008-07-01","ASN"
16740,"2008-08-11","ASN"
16797,"2008-09-08","ASN"
16867,"2009-06-07","ASN"
16924,"2009-06-25","ASN"
16938,"2009-07-03","ASN"
17069,"2009-07-31","ASN"
17096,"2009-08-04","ASN"
17374,"2009-12-04","ASN"
17494,"2010-05-17","ASN"
17658,"2010-09-20","ASN"
17839,"2010-11-30","ASN"
17881,"2011-06-15","ASN"
17945,"2011-07-12","ASN"
17966,"2011-07-16","ASN"
17990,"2011-07-21","ASN"
18021,"2011-09-14","ASN"
18063,"2011-09-25","ASN"
18097,"2011-10-15","ASN"
18120,"2011-10-21","ASN"
18135,"2011-10-25","ASN"
18204,"2011-12-10","ASN"
18290,"2012-06-18","ASN"
18335,"2012-07-02","ASN"
18345,"2012-07-04","ASN"
18406,"2012-07-21","ASN"
18408,"2012-07-22","ASN"
18462,"2012-08-02","ASN"
18526,"2012-08-30","ASN"
18603,"2012-09-20","ASN"
18682,"2012-10-20","ASN"
18749,"2013-05-25","ASN"
18840,"2013-06-16","ASN"
18850,"2013-06-21","ASN"
18869,"2013-06-23","ASN"
18874,"2013-07-01","ASN"
19132,"2013-09-10","ASN"
19192,"2013-10-03","ASN"
19225,"2013-10-08","ASN"
19439,"2013-11-12","ASN"
19490,"2013-11-18","ASN"
19579,"2013-11-28","ASN"
19618,"2013-12-01","ASN"
19681,"2014-06-26","ASN"
19731,"2014-07-02","ASN"
19826,"2014-07-13","ASN"
19841,"2014-07-15","ASN"
20037,"2014-10-14","ASN"
20474,"2015-05-31","ASN"
20485,"2015-06-01","ASN"
20559,"2015-06-09","ASN"
20714,"2015-06-20","ASN"
20830,"2015-07-01","ASN"
20843,"2015-07-02","ASN"
20955,"2015-08-01","ASN"
21068,"2015-08-19","ASN"
21091,"2015-08-25","ASN"
21138,"2015-08-28","ASN"
21253,"2015-09-17","ASN"
21309,"2015-09-29","ASN"
21328,"2015-10-01","ASN"
21478,"2016-04-10","ASN"
21532,"2016-04-25","ASN"
21684,"2016-06-11","ASN"
21864,"2016-08-29","ASN"
21924,"2016-09-22","ASN"
22039,"2016-10-13","ASN"
22167,"2017-06-01","ASN"
22189,"2017-06-06","ASN"
22227,"2017-06-14","ASN"
22335,"2017-07-01","ASN"
22354,"2017-07-10","ASN"
22424,"2017-07-24","ASN"
26471,"2017-07-31","ASN"
22576,"2017-11-08","ASN"
22727,"2018-05-31","ASN"
24729,"2018-06-30","ASN"
24761,"2018-07-09","ASN"
24796,"2018-07-20","ASN"
25311,"2018-10-16","ASN"
25563,"2019-05-19","ASN"
25911,"2019-06-20","ASN"
25678,"2019-06-24","ASN"
25696,"2019-06-25","ASN"
25903,"2019-07-19","ASN"
25830,"2019-07-26","ASN"
25991,"2019-10-18","ASN"
26016,"2019-10-30","ASN"
26267,"2019-11-08","ASN"
26357,"2019-12-04","ASN"
1172,"1989-07-12","AST"
1174,"1989-07-13","AST"
1644,"1990-08-13","AST"
1655,"1990-08-15","AST"
1820,"1990-09-28","AST"
2134,"1991-04-18","AST"
2241,"1991-06-11","AST"
2291,"1991-07-15","AST"
2347,"1991-07-30","AST"
2456,"1991-09-01","AST"
2500,"1991-09-12","AST"
2869,"1992-07-17","AST"
3076,"1993-01-04","AST"
18733,"2013-05-23","ASY"
19136,"2013-09-12","ASY"
19201,"2013-10-06","ASY"
19242,"2013-10-14","ASY"
19316,"2013-10-24","ASY"
19464,"2013-11-15","ASY"
19487,"2013-11-18","ASY"
19554,"2013-11-23","ASY"
19614,"2013-11-30","ASY"
20344,"2015-04-27","ASY"
20572,"2015-06-10","ASY"
21247,"2015-09-11","ASY"
21279,"2015-09-18","ASY"
25215,"2018-08-25","ASY"
25542,"2019-05-14","ASY"
25585,"2019-05-28","ASY"
26050,"2019-06-24","ASY"
26166,"2019-07-05","ASY"
25817,"2019-07-24","ASY"
25823,"2019-07-26","ASY"
26363,"2019-12-03","ASY"
26635,"2022-05-17","ASY"
26881,"2022-06-26","ASY"
26954,"2022-07-16","ASY"
27335,"2022-07-29","ASY"
27786,"2023-05-17","ASY"
27836,"2023-06-11","ASY"
27619,"2023-07-06","ASY"
28013,"2023-07-18","ASY"
27690,"2023-07-26","ASY"
28301,"2023-10-13","ASY"
28502,"2023-11-16","ASY"
28535,"2023-11-26","ASY"
28834,"2024-07-23","ASY"
10141,"2001-09-20","ATC"
13106,"2003-10-25","ATC"
14272,"2004-09-19","ATC"
16188,"2006-10-20","ATC"
17904,"2011-06-23","ATC"
18373,"2012-07-07","ATC"
18720,"2012-10-29","ATC"
19146,"2013-09-16","ATC"
19169,"2013-09-20","ATC"
19249,"2013-10-14","ATC"
19381,"2013-11-08","ATC"
19978,"2014-09-25","ATC"
20245,"2014-12-19","ATC"
21455,"2015-11-28","ATC"
3264,"1993-07-10","ATH"
3277,"1993-07-16","ATH"
3407,"1993-08-08","ATH"
3696,"1994-04-19","ATH"
3716,"1994-05-02","ATH"
3900,"1994-07-12","ATH"
4321,"1995-09-01","ATH"
4356,"1995-09-16","ATH"
4415,"1996-06-16","ATH"
4498,"1996-07-01","ATH"
4873,"1996-10-01","ATH"
4908,"1996-10-07","ATH"
5056,"1996-12-18","ATH"
5213,"1997-04-26","ATH"
5458,"1997-07-18","ATH"
5492,"1997-07-22","ATH"
5578,"1997-07-29","ATH"
5591,"1997-07-30","ATH"
5619,"1997-07-31","ATH"
